focal0	Venus0	treatment	plate	focal96	venus96	focal_f	venus_f	r_f	r_v	w_ma	r_anc	w_anc	stma	stanc	s	st	rel	rel_unscaled	line	line2	gen	anc	rep	type	genic	exonic	intronic	intergenic	utr5	utr3	fold0	fold4	fold2	fold3	CDS	nonsynonymous	nonsense	SNP	indel
355	714	0	H	1155	62971	11550	629710	0.036274197	0.070647205	-0.034373008	0.044003257	-0.026643948	-0.541449772	-0.419700235	0.00772906	0.121749537	0.878250463	0.99227094	1373L14	1373L14	732.1518826	1373	2	ma	132	80	53	27	6	42	22	8	2	0	32	22	3	116	43
565	1123	0	E	559	27730	5590	277300	0.02387405	0.05738642	-0.033512369	0.028720098	-0.028666322	-0.808806582	-0.691849315	0.004846048	0.116957267	0.883042733	0.995153952	1373L15	1373L15	198.0432606	1373	2	ma	5	2	3	2	0	2	0	0	0	0	0	0	0	2	5
756	1633	0	E	919	26429	9190	264290	0.026019061	0.05298571	-0.026966649	0.028720098	-0.024265612	-0.650828455	-0.585640089	0.002701037	0.065188366	0.934811634	0.997298963	1373L2	1373L2	683.3994287	1373	2	ma	211	138	73	23	10	57	42	16	12	2	72	49	1	220	14
975	805	0	G	324	25594	3240	255940	0.012509283	0.060019334	-0.047510051	0.020947602	-0.039071732	-1.572087262	-1.292866894	0.008438319	0.279220368	0.720779632	0.991561681	1373L3	1373L3	677.8495255	1373	2	ma	123	75	48	17	5	22	34	1	13	1	49	41	3	129	11
937	718	0	H	2469	36250	24690	362500	0.034077816	0.064836564	-0.030758749	0.044003257	-0.020833307	-0.484517313	-0.32816998	0.009925442	0.156347333	0.843652667	0.990074558	1373L4	1373L4	689.0099188	1373	2	ma	72	47	25	7	2	25	14	2	4	0	20	17	2	71	8
453	563	0	G	280	24324	2800	243240	0.018973777	0.063213794	-0.044240018	0.020947602	-0.042266193	-1.463883253	-1.398570228	0.001973825	0.065313025	0.934686975	0.998026175	1373L5	1373L5	693.415255	1373	2	ma	158	98	60	13	6	39	34	12	7	0	53	35	2	155	16
591	781	0	G	369	23730	3690	237300	0.01907881	0.05954693	-0.040468121	0.020947602	-0.038599328	-1.339072792	-1.277235258	0.001868792	0.061837534	0.938162466	0.998131208	1373L6	1373L6	748.9369019	1373	2	ma	154	87	67	15	6	36	28	9	8	0	45	31	1	152	17
810	876	0	H	1497	37704	14970	377040	0.030383013	0.06317438	-0.032791367	0.044003257	-0.019171123	-0.51653548	-0.301986953	0.013620245	0.214548528	0.785451472	0.986379755	1373L7	1373L7	766.3732615	1373	2	ma	119	82	39	18	4	33	28	11	7	0	46	27	4	114	23
455	593	0	G	593	26033	5930	260330	0.026744605	0.063380322	-0.036635717	0.020947602	-0.042432721	-1.212260213	-1.404080565	-0.005797003	-0.191820352	1.191820352	1.005797003	1373L8	1373L8	724.7115706	1373	2	ma	159	108	52	10	5	30	49	15	9	0	73	53	2	154	15
821	1793	0	E	2014	22635	20140	226350	0.033332709	0.050397836	-0.017065127	0.033332709	-0.017065127	-0.354865994	-0.354865994	0	0	1	1	1952anc	1952_1	0	1952	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	1080	0	F	2707	24940	27070	249400	0.038845927	0.05668851	-0.017842583	0.039969579	-0.016718932	-0.309423729	-0.289937514	0.001123651	0.019486215	0.980513785	0.998876349	1952anc	1952_2	0	1952	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	1329	0	F	3643	37234	36430	372340	0.04109323	0.058701882	-0.017608652	0.039969579	-0.018732303	-0.30536692	-0.324853135	-0.001123651	-0.019486215	1.019486215	1.001123651	1952anc	1952_3	0	1952	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	883	0	G	947	12253	9470	122530	0.035157715	0.051383187	-0.016225472	0.038197972	-0.013185215	-0.294430294	-0.239261255	0.003040257	0.055169039	0.944830961	0.996959743	1952anc	1952_4	0	1952	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417	865	0	G	2185	13920	21850	139200	0.041238229	0.052926433	-0.011688204	0.038197972	-0.01472846	-0.212096217	-0.267265256	-0.003040257	-0.055169039	1.055169039	1.003040257	1952anc	1952_5	0	1952	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	913	0	H	4036	32437	40360	324370	0.04580213	0.061176086	-0.015373956	0.048319925	-0.01285616	-0.220538716	-0.184421049	0.002517796	0.036117667	0.963882333	0.997482204	1952anc	1952_6	0	1952	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
771	501	0	H	10153	30587	101530	305870	0.050837721	0.066815722	-0.015978001	0.048319925	-0.018495797	-0.229203718	-0.265321385	-0.002517796	-0.036117667	1.036117667	1.002517796	1952anc	1952_7	0	1952	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	2269	0	F	1274	45300	12740	453000	0.047444397	0.055172426	-0.007728029	0.039969579	-0.015202848	-0.134018463	-0.263645783	-0.007474819	-0.12962732	1.12962732	1.007474819	1952L1	1952L1	1073.672953	1952	2	ma	25	14	11	3	2	6	4	2	0	0	6	3	2	23	5
330	884	0	H	8869	43797	88690	437970	0.058268852	0.06464009	-0.006371238	0.048319925	-0.016320165	-0.091395129	-0.234112034	-0.009948926	-0.142716905	1.142716905	1.009948926	1952L10	1952L10	1047.061965	1952	2	ma	15	7	8	4	1	3	2	0	1	0	3	2	0	15	4
267	1262	0	F	4490	49102	44900	491020	0.053384838	0.062122782	-0.008737945	0.039969579	-0.022153204	-0.151532287	-0.384177945	-0.013415259	-0.232645658	1.232645658	1.013415259	1952L11	1952L11	1066.196226	1952	2	ma	23	11	12	4	2	4	4	0	1	0	5	4	1	20	7
552	2322	0	E	1449	26384	14490	263840	0.034038187	0.049301187	-0.015263	0.033332709	-0.015968478	-0.317391104	-0.332061392	-0.000705479	-0.014670288	1.014670288	1.000705479	1952L12	1952L12	1043.740747	1952	2	ma	49	30	19	0	0	11	13	4	2	0	19	12	2	44	5
242	1488	0	H	511	49260	5110	492600	0.03177101	0.060440256	-0.028669246	0.048319925	-0.01212033	-0.411259054	-0.173865599	0.016548915	0.237393455	0.762606545	0.983451085	1952L13	1952L13	1002.450907	1952	2	ma	30	13	17	8	2	5	5	1	0	0	6	5	0	33	5
382	1198	0	E	3331	22494	33310	224940	0.04654367	0.054533127	-0.007989457	0.033332709	-0.021200418	-0.166139202	-0.440858562	-0.013210961	-0.274719359	1.274719359	1.013210961	1952L14	1952L14	1084.652422	1952	2	ma	21	11	10	4	2	3	3	1	2	0	6	4	0	21	4
815	754	0	G	1242	16533	12420	165330	0.0283737	0.056149025	-0.027775325	0.038197972	-0.017951053	-0.504015968	-0.32574299	0.009824272	0.178272978	0.821727022	0.990175728	1952L15	1952L15	1049.141229	1952	2	ma	27	15	12	4	1	5	7	1	1	0	9	6	1	22	9
134	812	0	H	1927	43581	19270	435810	0.051754843	0.065473555	-0.013718712	0.048319925	-0.01715363	-0.196794313	-0.246068058	-0.003434918	-0.049273744	1.049273744	1.003434918	1952L2	1952L2	1082.900304	1952	2	ma	41	17	24	4	1	8	6	1	1	0	8	5	1	36	9
863	1208	0	G	1640	11860	16400	118600	0.030673145	0.047779067	-0.017105922	0.038197972	-0.009581094	-0.310407087	-0.173860239	0.007524827	0.136546848	0.863453152	0.992475173	1952L3	1952L3	1077.265533	1952	2	ma	34	25	9	1	2	6	11	3	3	0	17	13	1	31	4
159	1005	0	H	601	50435	6010	504350	0.037836207	0.064773781	-0.026937574	0.048319925	-0.016453855	-0.386418301	-0.23602982	0.010483719	0.150388481	0.849611519	0.989516281	1952L4	1952L4	953.5124537	1952	2	ma	3	3	0	0	0	0	2	0	1	0	3	3	0	3	0
67	828	0	G	31	16522	310	165220	0.01595708	0.055166876	-0.039209796	0.038197972	-0.016968903	-0.711507908	-0.307920732	0.022240892	0.403587175	0.596412825	0.977759108	1952L5	1952L5	702.9989955	1952	2	ma	19	16	3	2	0	1	8	4	2	1	15	9	0	20	1
599	519	0	F	1868	14878	18680	148780	0.035832782	0.058940834	-0.023108052	0.039969579	-0.018971256	-0.400736801	-0.328997023	0.004136796	0.071739778	0.928260222	0.995863204	1952L6	1952L6	1063.92499	1952	2	ma	43	23	20	3	4	7	7	3	2	0	12	8	0	42	4
291	1650	0	F	1678	48150	16780	481500	0.042235622	0.059126364	-0.016890742	0.039969579	-0.019156785	-0.292917028	-0.332214453	-0.002266043	-0.039297425	1.039297425	1.002266043	1952L7	1952L7	1048.043857	1952	2	ma	34	21	13	2	0	4	7	6	4	0	17	6	0	29	7
215	728	0	H	471	54017	4710	540170	0.03215422	0.068847272	-0.036693052	0.048319925	-0.020527347	-0.526360196	-0.294463877	0.016165705	0.231896319	0.768103681	0.983834295	1952L8	1952L8	1000.174209	1952	2	ma	37	24	13	7	2	7	8	3	3	1	15	10	2	41	3
737	1165	0	E	5895	14024	58950	140240	0.045644344	0.049902439	-0.004258095	0.046787114	-0.003115326	-0.063083325	-0.046153289	0.00114277	0.016930036	0.983069964	0.99885723	2342anc	2342_1	0	2342	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	1440	0	E	5628	13100	56280	131000	0.047929883	0.04698494	0.000944943	0.046787114	-0.000197826	0.013999258	-0.002930779	-0.00114277	-0.016930036	1.016930036	1.00114277	2342anc	2342_2	0	2342	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
675	720	0	F	24708	10754	247080	107540	0.061487029	0.052149656	0.009337373	0.061487029	0.009337373	0.1052608	0.1052608	0	0	1	1	2342anc	2342_3	0	2342	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1658	1511	0	G	4502	5725	45020	57250	0.034390571	0.037861	-0.003470429	0.034390571	-0.003470429	-0.069947024	-0.069947024	0	0	1	1	2342anc	2342_4	0	2342	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	754	0	H	24215	15288	242150	152880	0.063410358	0.055333502	0.008076856	0.061450035	0.006116533	0.091105723	0.06899357	-0.001960323	-0.022112153	1.022112153	1.001960323	2342anc	2342_5	0	2342	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	816	0	H	31789	6363	317890	63630	0.059489711	0.045379437	0.014110274	0.061450035	0.016070597	0.159161777	0.18127393	0.001960323	0.022112153	0.977887847	0.998039677	2342anc	2342_6	0	2342	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	1080	0	H	825	42829	8250	428290	0.041812731	0.062321245	-0.020508514	0.061450035	-0.00087121	-0.23133296	-0.009827118	0.019637304	0.221505842	0.778494158	0.980362696	2342L1	2342L1	1108.704281	2342	2	ma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
859	1442	0	E	31102	17485	311020	174850	0.061373371	0.049978098	0.011395272	0.046787114	-0.003190985	0.168820009	-0.047274172	-0.014586257	-0.216094181	1.216094181	1.014586257	2342L10	2342L10	1130.380421	2342	2	ma	62	43	19	5	4	15	13	9	3	0	25	13	0	61	6
528	1278	0	E	5143	25405	51430	254050	0.047696674	0.055127445	-0.007430772	0.046787114	-0.008340332	-0.110086262	-0.123561318	-0.00090956	-0.013475055	1.013475055	1.00090956	2342L11	2342L11	1108.913665	2342	2	ma	65	47	18	7	3	22	18	2	2	0	22	18	1	65	7
316	830	0	G	125	19750	1250	197500	0.014324548	0.05700071	-0.042676162	0.034390571	-0.022610139	-0.860144533	-0.455710798	0.020066023	0.404433735	0.595566265	0.979933977	2342L12	2342L12	825.6364913	2342	2	ma	38	34	4	1	4	5	12	6	7	0	25	14	1	37	2
202	1125	0	E	406	34710	4060	347100	0.031256985	0.059706561	-0.028449576	0.046787114	-0.012919448	-0.421478099	-0.191400541	0.015530129	0.230077559	0.769922441	0.984469871	2342L14	2342L14	1091.379213	2342	2	ma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
146	1100	0	E	179	31336	1790	313360	0.026107961	0.058875443	-0.032767482	0.046787114	-0.012088329	-0.485447504	-0.179087589	0.020679152	0.306359915	0.693640085	0.979320848	2342L15	2342L15	1121.580331	2342	2	ma	63	38	25	6	5	12	16	4	1	0	21	15	0	60	9
903	1603	0	F	4655	32596	46550	325960	0.041068331	0.055363519	-0.014295188	0.061487029	0.00612351	-0.161150566	0.069030716	0.020418698	0.230181282	0.769818718	0.979581302	2342L3	2342L3	1048.069541	2342	2	ma	126	84	42	13	5	36	26	10	7	0	43	29	4	128	11
454	1314	0	F	11806	29106	118060	291060	0.057925532	0.056254724	0.001670808	0.061487029	0.005232305	0.018835121	0.058984102	0.003561497	0.040148981	0.959851019	0.996438503	2342L4	2342L4	1093.286453	2342	2	ma	152	92	60	9	7	31	33	15	6	0	54	37	1	152	9
1398	1443	0	F	25833	12542	258330	125420	0.054366617	0.046509832	0.007856785	0.061487029	0.014977197	0.088570038	0.168838895	0.007120412	0.080268858	0.919731142	0.992879588	2342L5	2342L5	1120.561999	2342	2	ma	93	56	37	13	12	17	15	4	8	0	27	16	1	98	8
753	1284	0	E	5336	15378	53360	153780	0.044382828	0.049849404	-0.005466577	0.046787114	-0.003062291	-0.080986876	-0.045367581	0.002404286	0.035619295	0.964380705	0.997595714	2342L7	2342L7	1126.120418	2342	2	ma	60	40	20	5	5	15	13	4	3	0	20	15	1	63	2
286	1042	0	G	83	15584	830	155840	0.01109827	0.052163416	-0.041065146	0.034390571	-0.017772845	-0.827674261	-0.358214394	0.023292301	0.469459867	0.530540133	0.976707699	2342L8	2342L8	562.3858322	2342	2	ma	14	8	6	0	1	3	1	1	2	0	4	3	0	10	4
634	976	0	E	2705	27474	27050	274740	0.039097847	0.058751228	-0.019653381	0.046787114	-0.011964115	-0.291163196	-0.177247358	0.007689266	0.113915838	0.886084162	0.992310734	2342L9	2342L9	959.3468012	2342	2	ma	46	32	14	1	4	11	10	4	2	1	17	11	2	41	6
1228	1303	0	E	22751	31639	227510	316390	0.054393827	0.057211524	-0.002817698	0.054393827	-0.002817698	-0.035906265	-0.035906265	0	0	1	1	2344anc	2344_1	0	2344	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
898	924	0	F	20027	18633	200270	186330	0.056325538	0.055276693	0.001048846	0.058650468	0.003373776	0.012395541	0.039872196	0.00232493	0.027476655	0.972523345	0.99767507	2344anc	2344_2	0	2344	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1140	1012	0	F	39729	22979	397290	229790	0.060975398	0.056512888	0.00446251	0.058650468	0.00213758	0.052739155	0.0252625	-0.00232493	-0.027476655	1.027476655	1.00232493	2344anc	2344_3	0	2344	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	684	0	G	6293	17569	62930	175690	0.042558778	0.057797067	-0.015238289	0.042006773	-0.015790295	-0.251444627	-0.260553178	-0.000552005	-0.009108551	1.009108551	1.000552005	2344anc	2344_4	0	2344	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1169	810	0	G	6254	16282	62540	162820	0.041454767	0.055243399	-0.013788632	0.042006773	-0.013236627	-0.227524055	-0.218415504	0.000552005	0.009108551	0.990891449	0.999447995	2344anc	2344_5	0	2344	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1074	828	0	H	12049	23112	120490	231120	0.049168508	0.058663325	-0.009494817	0.049168508	-0.009494817	-0.133852048	-0.133852048	0	0	1	1	2344anc	2344_6	0	2344	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	1625	0	E	964	22163	9640	221630	0.034332715	0.051203141	-0.016870426	0.054393827	0.003190686	-0.214981901	0.040659302	0.020061112	0.255641203	0.744358797	0.979938888	2344L1	2344L1	912.356113	2344	2	ma	367	233	134	29	20	54	97	27	34	1	159	98	11	345	51
1100	1654	0	E	3167	23681	31670	236810	0.035000622	0.051708974	-0.016708353	0.054393827	0.002684852	-0.212916579	0.034213402	0.019393205	0.247129981	0.752870019	0.980606795	2344L10	2344L10	917.129696	2344	2	ma	54	30	24	5	2	5	14	5	4	0	23	14	1	51	8
326	1364	0	H	746	41366	7460	413660	0.032608472	0.059527321	-0.026918849	0.049168508	-0.010358813	-0.379485266	-0.146032133	0.016560036	0.233453134	0.766546866	0.983439964	2344L12	2344L12	950.0552184	2344	2	ma	67	40	27	7	1	7	19	10	3	0	32	19	0	65	9
480	1169	0	F	2944	21600	29440	216000	0.04287837	0.054365935	-0.011487565	0.058650468	0.004284534	-0.135763168	0.050635783	0.015772099	0.186398951	0.813601049	0.984227901	2344L13	2344L13	961.4186064	2344	2	ma	45	36	9	4	3	12	11	6	4	0	21	13	0	39	10
1931	1613	0	E	16904	27387	169040	273870	0.046584348	0.053484977	-0.006900629	0.054393827	0.00090885	-0.087935557	0.011581589	0.007809479	0.099517146	0.900482854	0.992190521	2344L14	2344L14	931.447801	2344	2	ma	42	30	12	4	4	10	13	2	1	0	16	9	0	35	11
359	1025	0	E	1780	22652	17800	226520	0.040662827	0.056230632	-0.015567805	0.054393827	-0.001836805	-0.198382441	-0.023406628	0.013731	0.174975813	0.825024187	0.986269	2344L15	2344L15	946.6643063	2344	2	ma	49	31	18	4	1	13	9	6	1	1	17	7	3	40	13
464	1612	0	F	4452	29000	44520	290000	0.04753968	0.054087555	-0.006547875	0.058650468	0.004562913	-0.077384571	0.053925749	0.011110789	0.13131032	0.86868968	0.988889211	2344L2	2344L2	923.1078072	2344	2	ma	71	47	24	9	3	15	15	8	6	0	29	15	2	68	12
2246	563	0	G	6989	14143	69890	141430	0.035810122	0.057565422	-0.0217553	0.042006773	-0.01555865	-0.358980806	-0.256730845	0.006196651	0.10224996	0.89775004	0.993803349	2344L3	2344L3	1000.469526	2344	2	ma	58	36	22	5	2	12	13	5	4	0	22	12	0	52	11
295	1834	0	E	339	25434	3390	254340	0.025433436	0.051376798	-0.025943362	0.054393827	0.003017029	-0.33059943	0.038446369	0.028960391	0.369045799	0.630954201	0.971039609	2344L4	2344L4	808.9505794	2344	2	ma	23	18	5	1	1	3	7	3	3	1	14	9	0	22	2
880	998	0	G	3008	12647	30080	126470	0.036788478	0.050437574	-0.013649097	0.042006773	-0.008430802	-0.225221605	-0.139115339	0.005218295	0.086106266	0.913893734	0.994781705	2344L6	2344L6	970.6307256	2344	2	ma	31	20	11	7	0	7	5	6	2	0	13	7	0	27	11
673	2458	0	F	2708	32602	27080	326020	0.038487556	0.050912612	-0.012425055	0.058650468	0.007737857	-0.146842683	0.091448093	0.020162912	0.238290776	0.761709224	0.979837088	2344L7	2344L7	990.9451516	2344	2	ma	35	25	10	10	2	3	15	4	1	0	20	13	1	37	8
968	713	0	G	4118	15854	41180	158540	0.039067457	0.056294592	-0.017227134	0.042006773	-0.014287819	-0.284262247	-0.235761064	0.002939315	0.048501183	0.951498817	0.997060685	2344L8	2344L8	1009.966123	2344	2	ma	65	37	28	10	1	8	19	5	3	1	28	18	2	66	9
577	549	0	G	529	22153	5290	221530	0.023080534	0.062502238	-0.039421704	0.042006773	-0.020495466	-0.650491371	-0.338192469	0.018926239	0.312298903	0.687701097	0.981073761	2344L9	2344L9	901.0619061	2344	2	ma	24	16	8	3	1	5	6	2	1	1	10	6	1	19	8
410	859	0	E	10494	22598	104940	225980	0.05776028	0.058046176	-0.000285896	0.05776028	-0.000285896	-0.003430865	-0.003430865	0	0	1	1	2931anc	2931_1	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	1076	0	F	18497	15314	184970	153140	0.054780568	0.051646897	0.003133671	0.061773749	0.010126852	0.035162107	0.113630778	0.006993181	0.078468671	0.921531329	0.993006819	2931anc	2931_2	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	1363	0	F	20248	21360	202480	213600	0.06876693	0.052650177	0.016116754	0.061773749	0.009123572	0.180841903	0.102373233	-0.006993181	-0.07846867	1.07846867	1.006993181	2931anc	2931_3	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	697	0	G	6137	26597	61370	265970	0.049112064	0.061920348	-0.012808284	0.049112064	-0.012808284	-0.180770779	-0.180770779	0	0	1	1	2931anc	2931_4	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	750	0	H	9770	49836	97700	498360	0.053767917	0.067697967	-0.013930049	0.054227774	-0.013470193	-0.178055888	-0.172177935	0.000459857	0.005877953	0.994122047	0.999540143	2931anc	2931_5	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
721	611	0	H	13740	34097	137400	340970	0.05468763	0.065879717	-0.011192086	0.054227774	-0.011651943	-0.143058853	-0.148936806	-0.000459857	-0.005877953	1.005877953	1.000459857	2931anc	2931_6	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	1522	0	F	4653	26503	46530	265030	0.049416307	0.053748102	-0.004331795	0.061773749	0.008025647	-0.048605941	0.090053701	0.012357442	0.138659643	0.861340357	0.987642558	2931L1	2931L1	1050.109001	2931	2	ma	82	49	33	7	7	12	19	10	1	0	30	20	3	77	12
499	335	0	H	13876	43836	138760	438360	0.058623906	0.07475693	-0.016133023	0.054227774	-0.020529156	-0.206214617	-0.262406613	-0.004396133	-0.056191996	1.056191996	1.004396133	2931L11	2931L11	1021.13559	2931	2	ma	77	45	32	8	3	11	26	2	2	1	31	24	4	74	11
283	1006	0	F	8397	32946	83970	329460	0.059299666	0.060327843	-0.001028176	0.061773749	0.001445906	-0.011536897	0.01622414	0.002474083	0.027761037	0.972238963	0.997525917	2931L13	2931L13	1041.362593	2931	2	ma	88	63	25	9	4	19	30	6	3	1	40	28	3	83	14
607	1381	0	E	4509	22232	45090	222320	0.044873823	0.052930312	-0.008056489	0.05776028	0.004829968	-0.096681189	0.057961613	0.012886457	0.154642802	0.845357198	0.987113543	2931L14	2931L14	1016.111493	2931	2	ma	67	48	19	12	11	15	13	6	2	1	22	9	3	56	23
740	679	0	H	3651	40586	36510	405860	0.040611368	0.066595234	-0.025983866	0.054227774	-0.01236746	-0.332129501	-0.158082645	0.013616406	0.174046857	0.825953143	0.986383594	2931L15	2931L15	1052.540951	2931	2	ma	128	81	47	13	11	22	28	9	10	1	48	23	6	72	69
890	1377	0	E	3705	38985	37050	389850	0.038841689	0.058810988	-0.019969299	0.05776028	-0.001050708	-0.239639819	-0.012608927	0.018918591	0.227030892	0.772969108	0.981081409	2931L2	2931L2	1056.765369	2931	2	ma	115	71	44	8	12	25	24	6	4	1	35	15	4	82	41
2408	944	0	G	3022	15333	30220	153330	0.026351119	0.053023141	-0.026672022	0.049112064	-0.003911078	-0.376437797	-0.055199319	0.022760945	0.321238478	0.678761522	0.977239055	2931L3	2931L3	1000.399127	2931	2	ma	46	31	15	6	4	6	10	9	2	0	21	8	5	39	13
473	1267	0	G	967	16080	9670	160800	0.031434252	0.050453224	-0.019018971	0.049112064	-0.00134116	-0.268425829	-0.01892857	0.017677812	0.249497259	0.750502741	0.982322188	2931L4	2931L4	1011.411706	2931	2	ma	96	58	38	4	6	13	30	1	8	0	39	30	3	81	19
515	678	0	H	8479	27341	84790	273410	0.053164229	0.06249563	-0.009331401	0.054227774	-0.008267856	-0.119275306	-0.105680925	0.001063545	0.013594381	0.986405619	0.998936455	2931L5	2931L5	993.8603657	2931	2	ma	310	205	106	25	15	60	75	32	22	1	130	72	12	265	70
505	833	0	H	1604	23556	16040	235560	0.036023776	0.058798826	-0.022775051	0.054227774	-0.004571052	-0.291113961	-0.058427845	0.018203998	0.232686117	0.767313883	0.981796002	2931L6	2931L6	1083.095655	2931	2	ma	78	47	31	6	0	15	23	6	3	0	32	20	2	62	22
1605	1134	0	H	9010	51974	90100	519740	0.041956213	0.063828932	-0.02187272	0.054227774	-0.009601158	-0.279580237	-0.122723382	0.012271561	0.156856855	0.843143145	0.987728439	2931L7	2931L7	1067.34507	2931	2	ma	66	49	17	6	5	12	18	7	7	0	32	21	1	63	9
541	1474	0	F	11978	29452	119780	294520	0.056249924	0.055180908	0.001069017	0.061773749	0.006592841	0.011995159	0.07397656	0.005523825	0.061981401	0.938018599	0.994476175	2931L9	2931L9	1079.236285	2931	2	ma	98	58	41	15	4	21	23	7	3	0	33	23	2	98	15
388	1553	0	E	3953	26767	39530	267670	0.048164686	0.053641316	-0.00547663	0.04841427	-0.005227046	-0.078408926	-0.074835624	0.000249584	0.003573302	0.996426698	0.999750416	2937anc	2937_1	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417	1540	0	E	4457	23510	44570	235100	0.048663855	0.052377381	-0.003713526	0.04841427	-0.003963111	-0.053166558	-0.056739859	-0.000249585	-0.003573302	1.003573302	1.000249585	2937anc	2937_2	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	1622	0	F	706	24861	7060	248610	0.020030692	0.052419015	-0.032388324	0.02826039	-0.024158625	-0.794393668	-0.592542508	0.008229699	0.20185116	0.79814884	0.991770301	2937anc	2937_3	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
628	1213	0	F	2086	33406	20860	334060	0.036490089	0.058523167	-0.022033077	0.02826039	-0.030262776	-0.540408862	-0.74226002	-0.008229699	-0.201851158	1.201851158	1.008229699	2937anc	2937_4	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
785	782	0	G	490	24839	4900	248390	0.019076112	0.060009382	-0.04093327	0.016955266	-0.043054116	-1.673390458	-1.760092637	-0.002120846	-0.086702178	1.086702178	1.002120846	2937anc	2937_5	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	1308	0	G	221	17322	2210	173220	0.01483442	0.050896492	-0.036062072	0.016955266	-0.033941226	-1.474251335	-1.387549152	0.002120846	0.086702182	0.913297818	0.997879154	2937anc	2937_6	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	652	0	H	5765	49051	57650	490510	0.049537183	0.068991212	-0.019454029	0.049537183	-0.019454029	-0.272209772	-0.272209772	0	0	1	1	2937anc	2937_7	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1411	1018	0	G	1408	35552	14080	355520	0.02396309	0.060997308	-0.037034218	0.016955266	-0.044042042	-1.513993567	-1.800480003	-0.007007824	-0.286486436	1.286486436	1.007007824	2937L1	2937L1	925.2416677	2937	2	ma	55	35	20	8	3	9	16	4	3	0	23	13	3	49	14
606	1626	0	E	1755	21869	17550	218690	0.035061763	0.051057627	-0.015995864	0.04841427	-0.002643357	-0.229012811	-0.037844945	0.013352507	0.191167866	0.808832134	0.986647493	2937L10	2937L10	949.0897893	2937	2	ma	46	24	22	5	0	9	10	2	3	0	15	9	3	34	17
1400	761	0	F	45953	21640	459530	216400	0.060351375	0.058856776	0.001494599	0.02826039	-0.030596385	0.036658277	-0.750442506	-0.032090985	-0.787100784	1.787100784	1.032090985	2937L11	2937L11	955.8661526	2937	2	ma	20	14	6	3	1	5	4	4	0	0	8	4	1	21	2
1371	1997	0	F	3463	18798	34630	187980	0.033637291	0.047340516	-0.013703225	0.02826039	-0.019080125	-0.336101213	-0.467981331	-0.005376901	-0.131880118	1.131880118	1.005376901	2937L12	2937L12	980.5629424	2937	2	ma	34	19	15	6	2	5	7	3	2	0	12	7	0	31	9
672	1065	0	G	639	16070	6390	160700	0.023460742	0.05225588	-0.028795138	0.016955266	-0.035300614	-1.177172264	-1.443122213	-0.006505476	-0.26594995	1.26594995	1.006505476	2937L13	2937L13	965.3100589	2937	2	ma	41	21	20	10	1	5	10	0	5	0	15	9	2	42	9
